lon,lat,x,y,z,vp,vs,vp_vs_ratio
-85.066,10.998,40.000,200.000,65.000,8.260,0.000,0.0000
-85.066,10.998,40.000,200.000,90.000,8.260,0.000,0.0000
-85.066,10.998,40.000,200.000,700.000,10.300,0.000,0.0000
-85.067,11.178,40.000,220.000,-10.000,3.000,0.000,0.0000
-85.067,11.178,40.000,220.000,0.000,5.350,0.000,0.0000
-85.067,11.178,40.000,220.000,5.000,6.120,0.000,0.0000
-85.067,11.178,40.000,220.000,9.000,6.120,0.000,0.0000
-85.067,11.178,40.000,220.000,13.000,6.280,0.000,0.0000
-85.067,11.178,40.000,220.000,16.000,6.460,0.000,0.0000
-85.067,11.178,40.000,220.000,20.000,6.720,0.000,0.0000
-85.067,11.178,40.000,220.000,25.000,7.010,0.000,0.0000
-85.067,11.178,40.000,220.000,30.000,7.390,0.000,0.0000
-85.067,11.178,40.000,220.000,35.000,7.550,0.000,0.0000
-85.067,11.178,40.000,220.000,40.000,8.140,0.000,0.0000
-85.067,11.178,40.000,220.000,50.000,8.140,0.000,0.0000
-85.067,11.178,40.000,220.000,65.000,8.260,0.000,0.0000
-85.067,11.178,40.000,220.000,90.000,8.260,0.000,0.0000
-85.067,11.178,40.000,220.000,700.000,10.300,0.000,0.0000
-85.068,12.347,40.000,350.000,-10.000,3.000,0.000,0.0000
-85.068,12.347,40.000,350.000,0.000,5.350,0.000,0.0000
-85.068,12.347,40.000,350.000,5.000,6.120,0.000,0.0000
-85.068,12.347,40.000,350.000,9.000,6.120,0.000,0.0000
-85.068,12.347,40.000,350.000,13.000,6.280,0.000,0.0000
-85.068,12.347,40.000,350.000,16.000,6.460,0.000,0.0000
-85.068,12.347,40.000,350.000,20.000,6.720,0.000,0.0000
-85.068,12.347,40.000,350.000,25.000,7.010,0.000,0.0000
-85.068,12.347,40.000,350.000,30.000,7.390,0.000,0.0000
-85.068,12.347,40.000,350.000,35.000,7.550,0.000,0.0000
-85.068,12.347,40.000,350.000,40.000,8.140,0.000,0.0000
-85.068,12.347,40.000,350.000,50.000,8.140,0.000,0.0000
-85.068,12.347,40.000,350.000,65.000,8.260,0.000,0.0000
-85.068,12.347,40.000,350.000,90.000,8.260,0.000,0.0000
-85.068,12.347,40.000,350.000,700.000,10.300,0.000,0.0000
-85.245,8.300,60.000,-100.000,-10.000,3.000,0.000,0.0000
-85.245,8.300,60.000,-100.000,0.000,5.350,0.000,0.0000
-85.245,8.300,60.000,-100.000,5.000,6.120,0.000,0.0000
-85.245,8.300,60.000,-100.000,9.000,6.120,0.000,0.0000
-85.245,8.300,60.000,-100.000,13.000,6.280,0.000,0.0000
-85.245,8.300,60.000,-100.000,16.000,6.460,0.000,0.0000
-85.245,8.300,60.000,-100.000,20.000,6.720,0.000,0.0000
-85.245,8.300,60.000,-100.000,25.000,7.010,0.000,0.0000
-85.245,8.300,60.000,-100.000,30.000,7.390,0.000,0.0000
-85.245,8.300,60.000,-100.000,35.000,7.550,0.000,0.0000
-85.245,8.300,60.000,-100.000,40.000,8.140,0.000,0.0000
-85.245,8.300,60.000,-100.000,50.000,8.140,0.000,0.0000
-85.245,8.300,60.000,-100.000,65.000,8.260,0.000,0.0000
-85.245,8.300,60.000,-100.000,90.000,8.260,0.000,0.0000
-85.245,8.300,60.000,-100.000,700.000,10.300,0.000,0.0000
-85.247,9.200,60.000,0.000,-10.000,3.000,0.000,0.0000
-85.247,9.200,60.000,0.000,0.000,5.350,0.000,0.0000
-85.247,9.200,60.000,0.000,5.000,6.120,0.000,0.0000
-85.247,9.200,60.000,0.000,9.000,6.120,0.000,0.0000
-85.247,9.200,60.000,0.000,13.000,6.280,0.000,0.0000
-85.247,9.200,60.000,0.000,16.000,6.460,0.000,0.0000
-85.247,9.200,60.000,0.000,20.000,6.720,0.000,0.0000
-85.247,9.200,60.000,0.000,25.000,7.010,0.000,0.0000
-85.247,9.200,60.000,0.000,30.000,7.390,0.000,0.0000
-85.247,9.200,60.000,0.000,35.000,7.550,0.000,0.0000
-85.247,9.200,60.000,0.000,40.000,8.140,0.000,0.0000
-85.247,9.200,60.000,0.000,50.000,8.140,0.000,0.0000
-85.247,9.200,60.000,0.000,65.000,8.260,0.000,0.0000
-85.247,9.200,60.000,0.000,90.000,8.260,0.000,0.0000
-85.247,9.200,60.000,0.000,700.000,10.300,0.000,0.0000
-85.247,9.379,60.000,20.000,-10.000,3.000,0.000,0.0000
-85.247,9.379,60.000,20.000,0.000,5.350,0.000,0.0000
-85.247,9.379,60.000,20.000,5.000,6.120,0.000,0.0000
-85.247,9.379,60.000,20.000,9.000,6.120,0.000,0.0000
-85.247,9.379,60.000,20.000,13.000,6.280,0.000,0.0000
-85.247,9.379,60.000,20.000,16.000,6.460,0.000,0.0000
-85.247,9.379,60.000,20.000,20.000,6.720,0.000,0.0000
-85.247,9.379,60.000,20.000,25.000,7.010,0.000,0.0000
-85.247,9.379,60.000,20.000,30.000,7.390,0.000,0.0000
-85.247,9.379,60.000,20.000,35.000,7.550,0.000,0.0000
-85.247,9.379,60.000,20.000,40.000,8.140,0.000,0.0000
-85.247,9.379,60.000,20.000,50.000,8.140,0.000,0.0000
-85.247,9.379,60.000,20.000,65.000,8.260,0.000,0.0000
-85.247,9.379,60.000,20.000,90.000,8.260,0.000,0.0000
-85.247,9.379,60.000,20.000,700.000,10.300,0.000,0.0000
-85.247,9.559,60.000,40.000,-10.000,3.000,0.000,0.0000
-85.247,9.559,60.000,40.000,0.000,5.350,0.000,0.0000
-85.247,9.559,60.000,40.000,5.000,6.120,0.000,0.0000
-85.247,9.559,60.000,40.000,9.000,6.120,0.000,0.0000
-85.247,9.559,60.000,40.000,13.000,6.280,0.000,0.0000
-85.247,9.559,60.000,40.000,16.000,6.460,0.000,0.0000
-85.247,9.559,60.000,40.000,20.000,6.720,0.000,0.0000
-85.247,9.559,60.000,40.000,25.000,7.010,0.000,0.0000
-85.247,9.559,60.000,40.000,30.000,7.390,0.000,0.0000
-85.247,9.559,60.000,40.000,35.000,7.550,0.000,0.0000
-85.247,9.559,60.000,40.000,40.000,8.140,0.000,0.0000
-85.247,9.559,60.000,40.000,50.000,8.140,0.000,0.0000
-85.247,9.559,60.000,40.000,65.000,8.260,0.000,0.0000
-85.247,9.559,60.000,40.000,90.000,8.260,0.000,0.0000
-85.247,9.559,60.000,40.000,700.000,10.300,0.000,0.0000
-85.247,9.739,60.000,60.000,-10.000,3.000,0.000,0.0000
-85.247,9.739,60.000,60.000,0.000,5.350,0.000,0.0000
-85.247,9.739,60.000,60.000,5.000,6.120,0.000,0.0000
-85.247,9.739,60.000,60.000,9.000,6.120,0.000,0.0000
-85.247,9.739,60.000,60.000,13.000,6.280,0.000,0.0000
-85.247,9.739,60.000,60.000,16.000,6.460,0.000,0.0000
-85.247,9.739,60.000,60.000,20.000,6.720,0.000,0.0000
-85.247,9.739,60.000,60.000,25.000,7.010,0.000,0.0000
-85.247,9.739,60.000,60.000,30.000,7.390,0.000,0.0000
-85.247,9.739,60.000,60.000,35.000,7.550,0.000,0.0000
-85.247,9.739,60.000,60.000,40.000,8.140,0.000,0.0000
-85.247,9.739,60.000,60.000,50.000,8.140,0.000,0.0000
-85.247,9.739,60.000,60.000,65.000,8.260,0.000,0.0000
-85.247,9.739,60.000,60.000,90.000,8.260,0.000,0.0000
-85.247,9.739,60.000,60.000,700.000,10.300,0.000,0.0000
-85.248,9.919,60.000,80.000,-10.000,3.000,0.000,0.0000
-85.248,9.919,60.000,80.000,0.000,5.350,0.000,0.0000
-85.248,9.919,60.000,80.000,5.000,6.120,0.000,0.0000
-85.248,9.919,60.000,80.000,9.000,6.120,0.000,0.0000
-85.248,9.919,60.000,80.000,13.000,6.280,0.000,0.0000
-85.248,9.919,60.000,80.000,16.000,6.460,0.000,0.0000
-85.248,9.919,60.000,80.000,20.000,6.720,0.000,0.0000
-85.248,9.919,60.000,80.000,25.000,7.010,0.000,0.0000
-85.248,9.919,60.000,80.000,30.000,7.390,0.000,0.0000
-85.248,9.919,60.000,80.000,35.000,7.550,0.000,0.0000
-85.248,9.919,60.000,80.000,40.000,8.140,0.000,0.0000
-85.248,9.919,60.000,80.000,50.000,8.140,0.000,0.0000
-85.248,9.919,60.000,80.000,65.000,8.260,0.000,0.0000
-85.248,9.919,60.000,80.000,90.000,8.260,0.000,0.0000
-85.248,9.919,60.000,80.000,700.000,10.300,0.000,0.0000
-85.248,10.099,60.000,100.000,-10.000,3.000,0.000,0.0000
-85.248,10.099,60.000,100.000,0.000,5.350,0.000,0.0000
-85.248,10.099,60.000,100.000,5.000,6.120,0.000,0.0000
-85.248,10.099,60.000,100.000,9.000,6.120,0.000,0.0000
-85.248,10.099,60.000,100.000,13.000,6.280,0.000,0.0000
-85.248,10.099,60.000,100.000,16.000,6.460,0.000,0.0000
-85.248,10.099,60.000,100.000,20.000,6.720,0.000,0.0000
-85.248,10.099,60.000,100.000,25.000,7.010,0.000,0.0000
-85.248,10.099,60.000,100.000,30.000,7.390,0.000,0.0000
-85.248,10.099,60.000,100.000,35.000,7.550,0.000,0.0000
-85.248,10.099,60.000,100.000,40.000,8.140,0.000,0.0000
-85.248,10.099,60.000,100.000,50.000,8.140,0.000,0.0000
-85.248,10.099,60.000,100.000,65.000,8.260,0.000,0.0000
-85.248,10.099,60.000,100.000,90.000,8.260,0.000,0.0000
-85.248,10.099,60.000,100.000,700.000,10.300,0.000,0.0000
-85.248,10.279,60.000,120.000,-10.000,3.000,0.000,0.0000
-85.248,10.279,60.000,120.000,0.000,5.350,0.000,0.0000
-85.248,10.279,60.000,120.000,5.000,6.120,0.000,0.0000
-85.248,10.279,60.000,120.000,9.000,6.120,0.000,0.0000
-85.248,10.279,60.000,120.000,13.000,6.280,0.000,0.0000
-85.248,10.279,60.000,120.000,16.000,6.460,0.000,0.0000
-85.248,10.279,60.000,120.000,20.000,6.720,0.000,0.0000
-85.248,10.279,60.000,120.000,25.000,7.010,0.000,0.0000
-85.248,10.279,60.000,120.000,30.000,7.390,0.000,0.0000
-85.248,10.279,60.000,120.000,35.000,7.550,0.000,0.0000
-85.248,10.279,60.000,120.000,40.000,8.140,0.000,0.0000
-85.248,10.279,60.000,120.000,50.000,8.140,0.000,0.0000
-85.248,10.279,60.000,120.000,65.000,8.260,0.000,0.0000
-85.248,10.279,60.000,120.000,90.000,8.260,0.000,0.0000
-85.248,10.279,60.000,120.000,700.000,10.300,0.000,0.0000
-85.249,10.459,60.000,140.000,-10.000,3.000,0.000,0.0000
-85.249,10.459,60.000,140.000,0.000,5.350,0.000,0.0000
-85.249,10.459,60.000,140.000,5.000,6.120,0.000,0.0000
-85.249,10.459,60.000,140.000,9.000,6.120,0.000,0.0000
-85.249,10.459,60.000,140.000,13.000,6.280,0.000,0.0000
-85.249,10.459,60.000,140.000,16.000,6.460,0.000,0.0000
-85.249,10.459,60.000,140.000,20.000,6.720,0.000,0.0000
-85.249,10.459,60.000,140.000,25.000,7.010,0.000,0.0000
-85.249,10.459,60.000,140.000,30.000,7.390,0.000,0.0000
-85.249,10.459,60.000,140.000,35.000,7.550,0.000,0.0000
-85.249,10.459,60.000,140.000,40.000,8.140,0.000,0.0000
-85.249,10.459,60.000,140.000,50.000,8.140,0.000,0.0000
-85.249,10.459,60.000,140.000,65.000,8.260,0.000,0.0000
-85.249,10.459,60.000,140.000,90.000,8.260,0.000,0.0000
-85.249,10.459,60.000,140.000,700.000,10.300,0.000,0.0000
-85.249,10.638,60.000,160.000,-10.000,3.000,0.000,0.0000
-85.249,10.638,60.000,160.000,0.000,5.350,0.000,0.0000
-85.249,10.638,60.000,160.000,5.000,6.120,0.000,0.0000
-85.249,10.638,60.000,160.000,9.000,6.120,0.000,0.0000
-85.249,10.638,60.000,160.000,13.000,6.280,0.000,0.0000
-85.249,10.638,60.000,160.000,16.000,6.460,0.000,0.0000
-85.249,10.638,60.000,160.000,20.000,6.720,0.000,0.0000
-85.249,10.638,60.000,160.000,25.000,7.010,0.000,0.0000
-85.249,10.638,60.000,160.000,30.000,7.390,0.000,0.0000
-85.249,10.638,60.000,160.000,35.000,7.550,0.000,0.0000
-85.249,10.638,60.000,160.000,40.000,8.140,0.000,0.0000
-85.249,10.638,60.000,160.000,50.000,8.140,0.000,0.0000
-85.249,10.638,60.000,160.000,65.000,8.260,0.000,0.0000
-85.249,10.638,60.000,160.000,90.000,8.260,0.000,0.0000
-85.249,10.638,60.000,160.000,700.000,10.300,0.000,0.0000
-85.249,10.818,60.000,180.000,-10.000,3.000,0.000,0.0000
-85.249,10.818,60.000,180.000,0.000,5.350,0.000,0.0000
-85.249,10.818,60.000,180.000,5.000,6.120,0.000,0.0000
-85.249,10.818,60.000,180.000,9.000,6.120,0.000,0.0000
-85.249,10.818,60.000,180.000,13.000,6.280,0.000,0.0000
-85.249,10.818,60.000,180.000,16.000,6.460,0.000,0.0000
-85.249,10.818,60.000,180.000,20.000,6.720,0.000,0.0000
-85.249,10.818,60.000,180.000,25.000,7.010,0.000,0.0000
-85.249,10.818,60.000,180.000,30.000,7.390,0.000,0.0000
-85.249,10.818,60.000,180.000,35.000,7.550,0.000,0.0000
-85.249,10.818,60.000,180.000,40.000,8.140,0.000,0.0000
-85.249,10.818,60.000,180.000,50.000,8.140,0.000,0.0000
-85.249,10.818,60.000,180.000,65.000,8.260,0.000,0.0000
-85.249,10.818,60.000,180.000,90.000,8.260,0.000,0.0000
-85.249,10.818,60.000,180.000,700.000,10.300,0.000,0.0000
-85.250,10.998,60.000,200.000,-10.000,3.000,0.000,0.0000
-85.250,10.998,60.000,200.000,0.000,5.350,0.000,0.0000
-85.250,10.998,60.000,200.000,5.000,6.120,0.000,0.0000
-85.250,10.998,60.000,200.000,9.000,6.120,0.000,0.0000
-85.250,10.998,60.000,200.000,13.000,6.280,0.000,0.0000
-85.250,10.998,60.000,200.000,16.000,6.460,0.000,0.0000
-85.250,10.998,60.000,200.000,20.000,6.720,0.000,0.0000
-85.250,10.998,60.000,200.000,25.000,7.010,0.000,0.0000
-85.250,10.998,60.000,200.000,30.000,7.390,0.000,0.0000
-85.250,10.998,60.000,200.000,35.000,7.550,0.000,0.0000
-85.250,10.998,60.000,200.000,40.000,8.140,0.000,0.0000
-85.250,10.998,60.000,200.000,50.000,8.140,0.000,0.0000
-85.250,10.998,60.000,200.000,65.000,8.260,0.000,0.0000
-85.250,10.998,60.000,200.000,90.000,8.260,0.000,0.0000
-85.250,10.998,60.000,200.000,700.000,10.300,0.000,0.0000
-85.250,11.178,60.000,220.000,-10.000,3.000,0.000,0.0000
-85.250,11.178,60.000,220.000,0.000,5.350,0.000,0.0000
-85.250,11.178,60.000,220.000,5.000,6.120,0.000,0.0000
-85.250,11.178,60.000,220.000,9.000,6.120,0.000,0.0000
-85.250,11.178,60.000,220.000,13.000,6.280,0.000,0.0000
-85.250,11.178,60.000,220.000,16.000,6.460,0.000,0.0000
-85.250,11.178,60.000,220.000,20.000,6.720,0.000,0.0000
-85.250,11.178,60.000,220.000,25.000,7.010,0.000,0.0000
-85.250,11.178,60.000,220.000,30.000,7.390,0.000,0.0000
-85.250,11.178,60.000,220.000,35.000,7.550,0.000,0.0000
-85.250,11.178,60.000,220.000,40.000,8.140,0.000,0.0000
-85.250,11.178,60.000,220.000,50.000,8.140,0.000,0.0000
-85.250,11.178,60.000,220.000,65.000,8.260,0.000,0.0000
-85.250,11.178,60.000,220.000,90.000,8.260,0.000,0.0000
-85.250,11.178,60.000,220.000,700.000,10.300,0.000,0.0000
-85.252,12.347,60.000,350.000,-10.000,3.000,0.000,0.0000
-85.252,12.347,60.000,350.000,0.000,5.350,0.000,0.0000
-85.252,12.347,60.000,350.000,5.000,6.120,0.000,0.0000
-85.252,12.347,60.000,350.000,9.000,6.120,0.000,0.0000
-85.252,12.347,60.000,350.000,13.000,6.280,0.000,0.0000
-85.252,12.347,60.000,350.000,16.000,6.460,0.000,0.0000
-85.252,12.347,60.000,350.000,20.000,6.720,0.000,0.0000
-85.252,12.347,60.000,350.000,25.000,7.010,0.000,0.0000
-85.252,12.347,60.000,350.000,30.000,7.390,0.000,0.0000
-85.252,12.347,60.000,350.000,35.000,7.550,0.000,0.0000
-85.252,12.347,60.000,350.000,40.000,8.140,0.000,0.0000
-85.252,12.347,60.000,350.000,50.000,8.140,0.000,0.0000
-85.252,12.347,60.000,350.000,65.000,8.260,0.000,0.0000
-85.252,12.347,60.000,350.000,90.000,8.260,0.000,0.0000
-85.252,12.347,60.000,350.000,700.000,10.300,0.000,0.0000
-85.427,8.300,80.000,-100.000,-10.000,3.000,0.000,0.0000
-85.427,8.300,80.000,-100.000,0.000,5.350,0.000,0.0000
-85.427,8.300,80.000,-100.000,5.000,6.120,0.000,0.0000
-85.427,8.300,80.000,-100.000,9.000,6.120,0.000,0.0000
-85.427,8.300,80.000,-100.000,13.000,6.280,0.000,0.0000
-85.427,8.300,80.000,-100.000,16.000,6.460,0.000,0.0000
-85.427,8.300,80.000,-100.000,20.000,6.720,0.000,0.0000
-85.427,8.300,80.000,-100.000,25.000,7.010,0.000,0.0000
-85.427,8.300,80.000,-100.000,30.000,7.390,0.000,0.0000
-85.427,8.300,80.000,-100.000,35.000,7.550,0.000,0.0000
-85.427,8.300,80.000,-100.000,40.000,8.140,0.000,0.0000
-85.427,8.300,80.000,-100.000,50.000,8.140,0.000,0.0000
-85.427,8.300,80.000,-100.000,65.000,8.260,0.000,0.0000
-85.427,8.300,80.000,-100.000,90.000,8.260,0.000,0.0000
-85.427,8.300,80.000,-100.000,700.000,10.300,0.000,0.0000
-85.429,9.199,80.000,0.000,-10.000,3.000,0.000,0.0000
-85.429,9.199,80.000,0.000,0.000,5.350,0.000,0.0000
-85.429,9.199,80.000,0.000,5.000,6.120,0.000,0.0000
-85.429,9.199,80.000,0.000,9.000,6.120,0.000,0.0000
-85.429,9.199,80.000,0.000,13.000,6.280,0.000,0.0000
-85.429,9.199,80.000,0.000,16.000,6.460,0.000,0.0000
-85.429,9.199,80.000,0.000,20.000,6.720,0.000,0.0000
-85.429,9.199,80.000,0.000,25.000,7.010,0.000,0.0000
-85.429,9.199,80.000,0.000,30.000,7.390,0.000,0.0000
-85.429,9.199,80.000,0.000,35.000,7.550,0.000,0.0000
-85.429,9.199,80.000,0.000,40.000,8.140,0.000,0.0000
-85.429,9.199,80.000,0.000,50.000,8.140,0.000,0.0000
-85.429,9.199,80.000,0.000,65.000,8.260,0.000,0.0000
-85.429,9.199,80.000,0.000,90.000,8.260,0.000,0.0000
-85.429,9.199,80.000,0.000,700.000,10.300,0.000,0.0000
-85.429,9.379,80.000,20.000,-10.000,3.000,0.000,0.0000
-85.429,9.379,80.000,20.000,0.000,5.350,0.000,0.0000
-85.429,9.379,80.000,20.000,5.000,6.120,0.000,0.0000
-85.429,9.379,80.000,20.000,9.000,6.120,0.000,0.0000
-85.429,9.379,80.000,20.000,13.000,6.280,0.000,0.0000
-85.429,9.379,80.000,20.000,16.000,6.460,0.000,0.0000
-85.429,9.379,80.000,20.000,20.000,6.720,0.000,0.0000
-85.429,9.379,80.000,20.000,25.000,7.010,0.000,0.0000
-85.429,9.379,80.000,20.000,30.000,7.390,0.000,0.0000
-85.429,9.379,80.000,20.000,35.000,7.550,0.000,0.0000
-85.429,9.379,80.000,20.000,40.000,8.140,0.000,0.0000
-85.429,9.379,80.000,20.000,50.000,8.140,0.000,0.0000
-85.429,9.379,80.000,20.000,65.000,8.260,0.000,0.0000
-85.429,9.379,80.000,20.000,90.000,8.260,0.000,0.0000
-85.429,9.379,80.000,20.000,700.000,10.300,0.000,0.0000
-85.430,9.559,80.000,40.000,-10.000,3.000,0.000,0.0000
-85.430,9.559,80.000,40.000,0.000,5.350,0.000,0.0000
-85.430,9.559,80.000,40.000,5.000,6.120,0.000,0.0000
-85.430,9.559,80.000,40.000,9.000,6.120,0.000,0.0000
-85.430,9.559,80.000,40.000,13.000,6.280,0.000,0.0000
-85.430,9.559,80.000,40.000,16.000,6.460,0.000,0.0000
-85.430,9.559,80.000,40.000,20.000,6.720,0.000,0.0000
-85.430,9.559,80.000,40.000,25.000,7.010,0.000,0.0000
-85.430,9.559,80.000,40.000,30.000,7.390,0.000,0.0000
-85.430,9.559,80.000,40.000,35.000,7.550,0.000,0.0000
-85.430,9.559,80.000,40.000,40.000,8.140,0.000,0.0000
-85.430,9.559,80.000,40.000,50.000,8.140,0.000,0.0000
-85.430,9.559,80.000,40.000,65.000,8.260,0.000,0.0000
-85.430,9.559,80.000,40.000,90.000,8.260,0.000,0.0000
-85.430,9.559,80.000,40.000,700.000,10.300,0.000,0.0000
-85.430,9.739,80.000,60.000,-10.000,3.000,0.000,0.0000
-85.430,9.739,80.000,60.000,0.000,5.350,0.000,0.0000
-85.430,9.739,80.000,60.000,5.000,6.120,0.000,0.0000
-85.430,9.739,80.000,60.000,9.000,6.120,0.000,0.0000
-85.430,9.739,80.000,60.000,13.000,6.280,0.000,0.0000
-85.430,9.739,80.000,60.000,16.000,6.460,0.000,0.0000
-85.430,9.739,80.000,60.000,20.000,6.720,0.000,0.0000
-85.430,9.739,80.000,60.000,25.000,7.010,0.000,0.0000
-85.430,9.739,80.000,60.000,30.000,7.390,0.000,0.0000
-85.430,9.739,80.000,60.000,35.000,7.550,0.000,0.0000
-85.430,9.739,80.000,60.000,40.000,8.140,0.000,0.0000
-85.430,9.739,80.000,60.000,50.000,8.140,0.000,0.0000
-85.430,9.739,80.000,60.000,65.000,8.260,0.000,0.0000
-85.430,9.739,80.000,60.000,90.000,8.260,0.000,0.0000
-85.430,9.739,80.000,60.000,700.000,10.300,0.000,0.0000
-85.430,9.919,80.000,80.000,-10.000,3.000,0.000,0.0000
-85.430,9.919,80.000,80.000,0.000,5.350,0.000,0.0000
-85.430,9.919,80.000,80.000,5.000,6.120,0.000,0.0000
-85.430,9.919,80.000,80.000,9.000,6.120,0.000,0.0000
-85.430,9.919,80.000,80.000,13.000,6.280,0.000,0.0000
-85.430,9.919,80.000,80.000,16.000,6.460,0.000,0.0000
-85.430,9.919,80.000,80.000,20.000,6.720,0.000,0.0000
-85.430,9.919,80.000,80.000,25.000,7.010,0.000,0.0000
-85.430,9.919,80.000,80.000,30.000,7.390,0.000,0.0000
-85.430,9.919,80.000,80.000,35.000,7.550,0.000,0.0000
-85.430,9.919,80.000,80.000,40.000,8.140,0.000,0.0000
-85.430,9.919,80.000,80.000,50.000,8.140,0.000,0.0000
-85.430,9.919,80.000,80.000,65.000,8.260,0.000,0.0000
-85.430,9.919,80.000,80.000,90.000,8.260,0.000,0.0000
-85.430,9.919,80.000,80.000,700.000,10.300,0.000,0.0000
-85.431,10.099,80.000,100.000,-10.000,3.000,0.000,0.0000
-85.431,10.099,80.000,100.000,0.000,5.350,0.000,0.0000
-85.431,10.099,80.000,100.000,5.000,6.120,0.000,0.0000
-85.431,10.099,80.000,100.000,9.000,6.120,0.000,0.0000
-85.431,10.099,80.000,100.000,13.000,6.280,0.000,0.0000
-85.431,10.099,80.000,100.000,16.000,6.460,0.000,0.0000
-85.431,10.099,80.000,100.000,20.000,6.720,0.000,0.0000
-85.431,10.099,80.000,100.000,25.000,7.010,0.000,0.0000
-85.431,10.099,80.000,100.000,30.000,7.390,0.000,0.0000
-85.431,10.099,80.000,100.000,35.000,7.550,0.000,0.0000
-85.431,10.099,80.000,100.000,40.000,8.140,0.000,0.0000
-85.431,10.099,80.000,100.000,50.000,8.140,0.000,0.0000
-85.431,10.099,80.000,100.000,65.000,8.260,0.000,0.0000
-85.431,10.099,80.000,100.000,90.000,8.260,0.000,0.0000
-85.431,10.099,80.000,100.000,700.000,10.300,0.000,0.0000
-85.431,10.278,80.000,120.000,-10.000,3.000,0.000,0.0000
-85.431,10.278,80.000,120.000,0.000,5.350,0.000,0.0000
-85.431,10.278,80.000,120.000,5.000,6.120,0.000,0.0000
-85.431,10.278,80.000,120.000,9.000,6.120,0.000,0.0000
-85.431,10.278,80.000,120.000,13.000,6.280,0.000,0.0000
-85.431,10.278,80.000,120.000,16.000,6.460,0.000,0.0000
-85.431,10.278,80.000,120.000,20.000,6.720,0.000,0.0000
-85.431,10.278,80.000,120.000,25.000,7.010,0.000,0.0000
-85.431,10.278,80.000,120.000,30.000,7.390,0.000,0.0000
-85.431,10.278,80.000,120.000,35.000,7.550,0.000,0.0000
-85.431,10.278,80.000,120.000,40.000,8.140,0.000,0.0000
-85.431,10.278,80.000,120.000,50.000,8.140,0.000,0.0000
-85.431,10.278,80.000,120.000,65.000,8.260,0.000,0.0000
-85.431,10.278,80.000,120.000,90.000,8.260,0.000,0.0000
-85.431,10.278,80.000,120.000,700.000,10.300,0.000,0.0000
-85.432,10.458,80.000,140.000,-10.000,3.000,0.000,0.0000
-85.432,10.458,80.000,140.000,0.000,5.350,0.000,0.0000
-85.432,10.458,80.000,140.000,5.000,6.120,0.000,0.0000
-85.432,10.458,80.000,140.000,9.000,6.120,0.000,0.0000
-85.432,10.458,80.000,140.000,13.000,6.280,0.000,0.0000
-85.432,10.458,80.000,140.000,16.000,6.460,0.000,0.0000
-85.432,10.458,80.000,140.000,20.000,6.720,0.000,0.0000
-85.432,10.458,80.000,140.000,25.000,7.010,0.000,0.0000
-85.432,10.458,80.000,140.000,30.000,7.390,0.000,0.0000
-85.432,10.458,80.000,140.000,35.000,7.550,0.000,0.0000
-85.432,10.458,80.000,140.000,40.000,8.140,0.000,0.0000
-85.432,10.458,80.000,140.000,50.000,8.140,0.000,0.0000
-85.432,10.458,80.000,140.000,65.000,8.260,0.000,0.0000
-85.432,10.458,80.000,140.000,90.000,8.260,0.000,0.0000
-85.432,10.458,80.000,140.000,700.000,10.300,0.000,0.0000
-85.432,10.638,80.000,160.000,-10.000,3.000,0.000,0.0000
-85.432,10.638,80.000,160.000,0.000,5.350,0.000,0.0000
-85.432,10.638,80.000,160.000,5.000,6.120,0.000,0.0000
-85.432,10.638,80.000,160.000,9.000,6.120,0.000,0.0000
-85.432,10.638,80.000,160.000,13.000,6.280,0.000,0.0000
-85.432,10.638,80.000,160.000,16.000,6.460,0.000,0.0000
-85.432,10.638,80.000,160.000,20.000,6.720,0.000,0.0000
-85.432,10.638,80.000,160.000,25.000,7.010,0.000,0.0000
-85.432,10.638,80.000,160.000,30.000,7.390,0.000,0.0000
-85.432,10.638,80.000,160.000,35.000,7.550,0.000,0.0000
-85.432,10.638,80.000,160.000,40.000,8.140,0.000,0.0000
-85.432,10.638,80.000,160.000,50.000,8.140,0.000,0.0000
-85.432,10.638,80.000,160.000,65.000,8.260,0.000,0.0000
-85.432,10.638,80.000,160.000,90.000,8.260,0.000,0.0000
-85.432,10.638,80.000,160.000,700.000,10.300,0.000,0.0000
-85.432,10.818,80.000,180.000,-10.000,3.000,0.000,0.0000
-85.432,10.818,80.000,180.000,0.000,5.350,0.000,0.0000
-85.432,10.818,80.000,180.000,5.000,6.120,0.000,0.0000
-85.432,10.818,80.000,180.000,9.000,6.120,0.000,0.0000
-85.432,10.818,80.000,180.000,13.000,6.280,0.000,0.0000
-85.432,10.818,80.000,180.000,16.000,6.460,0.000,0.0000
-85.432,10.818,80.000,180.000,20.000,6.720,0.000,0.0000
-85.432,10.818,80.000,180.000,25.000,7.010,0.000,0.0000
-85.432,10.818,80.000,180.000,30.000,7.390,0.000,0.0000
-85.432,10.818,80.000,180.000,35.000,7.550,0.000,0.0000
-85.432,10.818,80.000,180.000,40.000,8.140,0.000,0.0000
-85.432,10.818,80.000,180.000,50.000,8.140,0.000,0.0000
-85.432,10.818,80.000,180.000,65.000,8.260,0.000,0.0000
-85.432,10.818,80.000,180.000,90.000,8.260,0.000,0.0000
-85.432,10.818,80.000,180.000,700.000,10.300,0.000,0.0000
-85.433,10.998,80.000,200.000,-10.000,3.000,0.000,0.0000
