lon,lat,x,y,z,vp,vs,vp_vs_ratio
-85.523,10.458,90.000,140.000,35.000,7.430,4.190,1.7700
-85.523,10.458,90.000,140.000,40.000,6.990,3.970,1.7600
-85.523,10.458,90.000,140.000,50.000,7.590,4.260,1.7800
-85.523,10.458,90.000,140.000,65.000,9.200,5.030,1.8300
-85.523,10.458,90.000,140.000,90.000,8.180,4.570,1.7900
-85.523,10.458,90.000,140.000,700.000,10.300,5.790,1.7800
-85.523,10.548,90.000,150.000,-10.000,3.000,1.690,1.7800
-85.523,10.548,90.000,150.000,0.000,5.400,3.030,1.7800
-85.523,10.548,90.000,150.000,5.000,6.180,3.430,1.8000
-85.523,10.548,90.000,150.000,9.000,6.060,3.410,1.7800
-85.523,10.548,90.000,150.000,13.000,5.920,3.320,1.7800
-85.523,10.548,90.000,150.000,16.000,6.150,3.470,1.7700
-85.523,10.548,90.000,150.000,20.000,6.320,3.730,1.7000
-85.523,10.548,90.000,150.000,25.000,6.600,3.830,1.7200
-85.523,10.548,90.000,150.000,30.000,7.030,3.980,1.7700
-85.523,10.548,90.000,150.000,35.000,7.160,4.040,1.7700
-85.523,10.548,90.000,150.000,40.000,7.240,4.170,1.7400
-85.523,10.548,90.000,150.000,50.000,7.250,4.250,1.7100
-85.523,10.548,90.000,150.000,65.000,8.550,4.800,1.7800
-85.523,10.548,90.000,150.000,90.000,8.190,4.590,1.7800
-85.523,10.548,90.000,150.000,700.000,10.300,5.790,1.7800
-85.523,10.638,90.000,160.000,-10.000,3.000,1.690,1.7800
-85.523,10.638,90.000,160.000,0.000,5.520,3.100,1.7800
-85.523,10.638,90.000,160.000,5.000,5.940,3.460,1.7200
-85.523,10.638,90.000,160.000,9.000,5.790,3.410,1.7000
-85.523,10.638,90.000,160.000,13.000,5.860,3.420,1.7100
-85.523,10.638,90.000,160.000,16.000,6.210,3.630,1.7100
-85.523,10.638,90.000,160.000,20.000,6.380,3.610,1.7700
-85.523,10.638,90.000,160.000,25.000,6.560,3.620,1.8200
-85.523,10.638,90.000,160.000,30.000,7.060,3.900,1.8100
-85.523,10.638,90.000,160.000,35.000,7.170,4.000,1.7900
-85.523,10.638,90.000,160.000,40.000,7.450,4.200,1.7700
-85.523,10.638,90.000,160.000,50.000,7.270,4.170,1.7400
-85.523,10.638,90.000,160.000,65.000,7.970,4.510,1.7700
-85.523,10.638,90.000,160.000,90.000,8.190,4.620,1.7700
-85.523,10.638,90.000,160.000,700.000,10.300,5.790,1.7800
-85.524,10.818,90.000,180.000,-10.000,3.000,1.690,1.7800
-85.524,10.818,90.000,180.000,0.000,5.330,3.030,1.7600
-85.524,10.818,90.000,180.000,5.000,6.200,3.530,1.7500
-85.524,10.818,90.000,180.000,9.000,6.060,3.330,1.8200
-85.524,10.818,90.000,180.000,13.000,6.190,3.380,1.8300
-85.524,10.818,90.000,180.000,16.000,6.340,3.450,1.8400
-85.524,10.818,90.000,180.000,20.000,6.620,3.620,1.8300
-85.524,10.818,90.000,180.000,25.000,6.940,3.830,1.8100
-85.524,10.818,90.000,180.000,30.000,7.290,4.040,1.8100
-85.524,10.818,90.000,180.000,35.000,7.450,4.150,1.8000
-85.524,10.818,90.000,180.000,40.000,8.030,4.470,1.7900
-85.524,10.818,90.000,180.000,50.000,8.070,4.500,1.7900
-85.524,10.818,90.000,180.000,65.000,8.240,4.610,1.7900
-85.524,10.818,90.000,180.000,90.000,8.260,4.640,1.7800
-85.524,10.818,90.000,180.000,700.000,10.300,5.790,1.7800
-85.524,10.998,90.000,200.000,-10.000,3.000,1.690,1.7800
-85.524,10.998,90.000,200.000,0.000,5.350,3.010,1.7800
-85.524,10.998,90.000,200.000,5.000,6.120,3.440,1.7800
-85.524,10.998,90.000,200.000,9.000,6.120,3.440,1.7800
-85.524,10.998,90.000,200.000,13.000,6.280,3.530,1.7800
-85.524,10.998,90.000,200.000,16.000,6.460,3.630,1.7800
-85.524,10.998,90.000,200.000,20.000,6.720,3.780,1.7800
-85.524,10.998,90.000,200.000,25.000,7.010,3.940,1.7800
-85.524,10.998,90.000,200.000,30.000,7.390,4.150,1.7800
-85.524,10.998,90.000,200.000,35.000,7.550,4.240,1.7800
-85.524,10.998,90.000,200.000,40.000,8.140,4.570,1.7800
-85.524,10.998,90.000,200.000,50.000,8.140,4.570,1.7800
-85.524,10.998,90.000,200.000,65.000,8.260,4.640,1.7800
-85.524,10.998,90.000,200.000,90.000,8.260,4.640,1.7800
-85.524,10.998,90.000,200.000,700.000,10.300,5.790,1.7800
-85.525,11.178,90.000,220.000,-10.000,3.000,1.690,1.7800
-85.525,11.178,90.000,220.000,0.000,5.350,3.010,1.7800
-85.525,11.178,90.000,220.000,5.000,6.120,3.440,1.7800
-85.525,11.178,90.000,220.000,9.000,6.120,3.440,1.7800
-85.525,11.178,90.000,220.000,13.000,6.280,3.530,1.7800
-85.525,11.178,90.000,220.000,16.000,6.460,3.630,1.7800
-85.525,11.178,90.000,220.000,20.000,6.720,3.780,1.7800
-85.525,11.178,90.000,220.000,25.000,7.010,3.940,1.7800
-85.525,11.178,90.000,220.000,30.000,7.390,4.150,1.7800
-85.525,11.178,90.000,220.000,35.000,7.550,4.240,1.7800
-85.525,11.178,90.000,220.000,40.000,8.140,4.570,1.7800
-85.525,11.178,90.000,220.000,50.000,8.140,4.570,1.7800
-85.525,11.178,90.000,220.000,65.000,8.260,4.640,1.7800
-85.525,11.178,90.000,220.000,90.000,8.260,4.640,1.7800
-85.525,11.178,90.000,220.000,700.000,10.300,5.790,1.7800
-85.528,12.347,90.000,350.000,-10.000,3.000,1.690,1.7800
-85.528,12.347,90.000,350.000,0.000,5.350,3.010,1.7800
-85.528,12.347,90.000,350.000,5.000,6.120,3.440,1.7800
-85.528,12.347,90.000,350.000,9.000,6.120,3.440,1.7800
-85.528,12.347,90.000,350.000,13.000,6.280,3.530,1.7800
-85.528,12.347,90.000,350.000,16.000,6.460,3.630,1.7800
-85.528,12.347,90.000,350.000,20.000,6.720,3.780,1.7800
-85.528,12.347,90.000,350.000,25.000,7.010,3.940,1.7800
-85.528,12.347,90.000,350.000,30.000,7.390,4.150,1.7800
-85.528,12.347,90.000,350.000,35.000,7.550,4.240,1.7800
-85.528,12.347,90.000,350.000,40.000,8.140,4.570,1.7800
-85.528,12.347,90.000,350.000,50.000,8.140,4.570,1.7800
-85.528,12.347,90.000,350.000,65.000,8.260,4.640,1.7800
-85.528,12.347,90.000,350.000,90.000,8.260,4.640,1.7800
-85.528,12.347,90.000,350.000,700.000,10.300,5.790,1.7800
-85.609,8.300,100.000,-100.000,-10.000,3.000,1.690,1.7800
-85.609,8.300,100.000,-100.000,0.000,5.350,3.010,1.7800
-85.609,8.300,100.000,-100.000,5.000,6.120,3.440,1.7800
-85.609,8.300,100.000,-100.000,9.000,6.120,3.440,1.7800
-85.609,8.300,100.000,-100.000,13.000,6.280,3.530,1.7800
-85.609,8.300,100.000,-100.000,16.000,6.460,3.630,1.7800
-85.609,8.300,100.000,-100.000,20.000,6.720,3.780,1.7800
-85.609,8.300,100.000,-100.000,25.000,7.010,3.940,1.7800
-85.609,8.300,100.000,-100.000,30.000,7.390,4.150,1.7800
-85.609,8.300,100.000,-100.000,35.000,7.550,4.240,1.7800
-85.609,8.300,100.000,-100.000,40.000,8.140,4.570,1.7800
-85.609,8.300,100.000,-100.000,50.000,8.140,4.570,1.7800
-85.609,8.300,100.000,-100.000,65.000,8.260,4.640,1.7800
-85.609,8.300,100.000,-100.000,90.000,8.260,4.640,1.7800
-85.609,8.300,100.000,-100.000,700.000,10.300,5.790,1.7800
-85.611,9.199,100.000,0.000,-10.000,3.000,1.690,1.7800
-85.611,9.199,100.000,0.000,0.000,5.350,3.010,1.7800
-85.611,9.199,100.000,0.000,5.000,6.120,3.440,1.7800
-85.611,9.199,100.000,0.000,9.000,6.120,3.440,1.7800
-85.611,9.199,100.000,0.000,13.000,6.280,3.530,1.7800
-85.611,9.199,100.000,0.000,16.000,6.460,3.630,1.7800
-85.611,9.199,100.000,0.000,20.000,6.720,3.780,1.7800
-85.611,9.199,100.000,0.000,25.000,7.010,3.940,1.7800
-85.611,9.199,100.000,0.000,30.000,7.390,4.150,1.7800
-85.611,9.199,100.000,0.000,35.000,7.550,4.240,1.7800
-85.611,9.199,100.000,0.000,40.000,8.140,4.570,1.7800
-85.611,9.199,100.000,0.000,50.000,8.140,4.570,1.7800
-85.611,9.199,100.000,0.000,65.000,8.260,4.640,1.7800
-85.611,9.199,100.000,0.000,90.000,8.260,4.640,1.7800
-85.611,9.199,100.000,0.000,700.000,10.300,5.790,1.7800
-85.612,9.379,100.000,20.000,-10.000,3.000,1.690,1.7800
-85.612,9.379,100.000,20.000,0.000,5.350,3.010,1.7800
-85.612,9.379,100.000,20.000,5.000,6.120,3.440,1.7800
-85.612,9.379,100.000,20.000,9.000,6.120,3.440,1.7800
-85.612,9.379,100.000,20.000,13.000,6.280,3.530,1.7800
-85.612,9.379,100.000,20.000,16.000,6.460,3.630,1.7800
-85.612,9.379,100.000,20.000,20.000,6.720,3.780,1.7800
-85.612,9.379,100.000,20.000,25.000,7.010,3.940,1.7800
-85.612,9.379,100.000,20.000,30.000,7.390,4.150,1.7800
-85.612,9.379,100.000,20.000,35.000,7.550,4.240,1.7800
-85.612,9.379,100.000,20.000,40.000,8.140,4.570,1.7800
-85.612,9.379,100.000,20.000,50.000,8.140,4.570,1.7800
-85.612,9.379,100.000,20.000,65.000,8.260,4.640,1.7800
-85.612,9.379,100.000,20.000,90.000,8.260,4.640,1.7800
-85.612,9.379,100.000,20.000,700.000,10.300,5.790,1.7800
-85.612,9.559,100.000,40.000,-10.000,3.000,1.690,1.7800
-85.612,9.559,100.000,40.000,0.000,5.350,3.010,1.7800
-85.612,9.559,100.000,40.000,5.000,6.270,3.520,1.7800
-85.612,9.559,100.000,40.000,9.000,6.730,3.780,1.7800
-85.612,9.559,100.000,40.000,13.000,6.830,3.830,1.7800
-85.612,9.559,100.000,40.000,16.000,6.410,3.600,1.7800
-85.612,9.559,100.000,40.000,20.000,6.640,3.730,1.7800
-85.612,9.559,100.000,40.000,25.000,6.900,3.880,1.7800
-85.612,9.559,100.000,40.000,30.000,7.390,4.150,1.7800
-85.612,9.559,100.000,40.000,35.000,7.550,4.240,1.7800
-85.612,9.559,100.000,40.000,40.000,8.140,4.570,1.7800
-85.612,9.559,100.000,40.000,50.000,8.140,4.570,1.7800
-85.612,9.559,100.000,40.000,65.000,8.260,4.640,1.7800
-85.612,9.559,100.000,40.000,90.000,8.260,4.640,1.7800
-85.612,9.559,100.000,40.000,700.000,10.300,5.790,1.7800
-85.612,9.738,100.000,60.000,-10.000,3.000,1.690,1.7800
-85.612,9.738,100.000,60.000,0.000,5.130,2.880,1.7800
-85.612,9.738,100.000,60.000,5.000,4.830,2.700,1.7900
-85.612,9.738,100.000,60.000,9.000,5.520,3.100,1.7800
-85.612,9.738,100.000,60.000,13.000,6.650,3.710,1.7900
-85.612,9.738,100.000,60.000,16.000,6.210,3.480,1.7900
-85.612,9.738,100.000,60.000,20.000,7.590,4.250,1.7800
-85.612,9.738,100.000,60.000,25.000,7.890,4.450,1.7700
-85.612,9.738,100.000,60.000,30.000,7.540,4.240,1.7800
-85.612,9.738,100.000,60.000,35.000,7.750,4.350,1.7800
-85.612,9.738,100.000,60.000,40.000,8.230,4.620,1.7800
-85.612,9.738,100.000,60.000,50.000,8.140,4.570,1.7800
-85.612,9.738,100.000,60.000,65.000,8.260,4.640,1.7800
-85.612,9.738,100.000,60.000,90.000,8.260,4.640,1.7800
-85.612,9.738,100.000,60.000,700.000,10.300,5.790,1.7800
-85.613,9.828,100.000,70.000,-10.000,3.000,1.690,1.7800
-85.613,9.828,100.000,70.000,0.000,5.040,2.850,1.7700
-85.613,9.828,100.000,70.000,5.000,5.360,3.060,1.7500
-85.613,9.828,100.000,70.000,9.000,5.600,3.190,1.7600
-85.613,9.828,100.000,70.000,13.000,6.300,3.580,1.7600
-85.613,9.828,100.000,70.000,16.000,5.790,3.190,1.8100
-85.613,9.828,100.000,70.000,20.000,7.440,4.200,1.7700
-85.613,9.828,100.000,70.000,25.000,8.270,4.650,1.7800
-85.613,9.828,100.000,70.000,30.000,7.820,4.420,1.7700
-85.613,9.828,100.000,70.000,35.000,7.700,4.320,1.7800
-85.613,9.828,100.000,70.000,40.000,8.500,4.770,1.7800
-85.613,9.828,100.000,70.000,50.000,8.140,4.570,1.7800
-85.613,9.828,100.000,70.000,65.000,8.260,4.640,1.7800
-85.613,9.828,100.000,70.000,90.000,8.260,4.640,1.7800
-85.613,9.828,100.000,70.000,700.000,10.300,5.790,1.7800
-85.613,9.918,100.000,80.000,-10.000,3.000,1.690,1.7800
-85.613,9.918,100.000,80.000,0.000,4.870,2.810,1.7300
-85.613,9.918,100.000,80.000,5.000,6.030,3.490,1.7300
-85.613,9.918,100.000,80.000,9.000,5.560,3.250,1.7100
-85.613,9.918,100.000,80.000,13.000,5.420,3.210,1.6900
-85.613,9.918,100.000,80.000,16.000,5.190,2.870,1.8100
-85.613,9.918,100.000,80.000,20.000,7.060,4.000,1.7700
-85.613,9.918,100.000,80.000,25.000,8.220,4.680,1.7600
-85.613,9.918,100.000,80.000,30.000,8.170,4.620,1.7700
-85.613,9.918,100.000,80.000,35.000,7.670,4.310,1.7800
-85.613,9.918,100.000,80.000,40.000,8.790,4.940,1.7800
-85.613,9.918,100.000,80.000,50.000,8.130,4.570,1.7800
-85.613,9.918,100.000,80.000,65.000,8.260,4.640,1.7800
-85.613,9.918,100.000,80.000,90.000,8.260,4.640,1.7800
-85.613,9.918,100.000,80.000,700.000,10.300,5.790,1.7800
-85.613,10.008,100.000,90.000,-10.000,3.000,1.690,1.7800
-85.613,10.008,100.000,90.000,0.000,4.950,2.710,1.8200
-85.613,10.008,100.000,90.000,5.000,6.200,3.650,1.7000
-85.613,10.008,100.000,90.000,9.000,5.780,3.260,1.7700
-85.613,10.008,100.000,90.000,13.000,6.180,3.580,1.7300
-85.613,10.008,100.000,90.000,16.000,5.710,3.040,1.8800
-85.613,10.008,100.000,90.000,20.000,6.580,3.770,1.7500
-85.613,10.008,100.000,90.000,25.000,6.980,4.100,1.7000
-85.613,10.008,100.000,90.000,30.000,7.920,4.610,1.7200
-85.613,10.008,100.000,90.000,35.000,8.130,4.540,1.7900
-85.613,10.008,100.000,90.000,40.000,8.580,4.770,1.8000
-85.613,10.008,100.000,90.000,50.000,8.010,4.490,1.7800
-85.613,10.008,100.000,90.000,65.000,8.270,4.650,1.7800
-85.613,10.008,100.000,90.000,90.000,8.260,4.640,1.7800
-85.613,10.008,100.000,90.000,700.000,10.300,5.790,1.7800
-85.613,10.098,100.000,100.000,-10.000,3.000,1.690,1.7800
-85.613,10.098,100.000,100.000,0.000,5.060,2.670,1.9000
-85.613,10.098,100.000,100.000,5.000,6.710,3.720,1.8000
-85.613,10.098,100.000,100.000,9.000,5.540,3.030,1.8300
-85.613,10.098,100.000,100.000,13.000,6.150,3.670,1.6700
-85.613,10.098,100.000,100.000,16.000,6.040,3.390,1.7800
-85.613,10.098,100.000,100.000,20.000,6.160,3.390,1.8200
-85.613,10.098,100.000,100.000,25.000,6.430,3.560,1.8000
-85.613,10.098,100.000,100.000,30.000,7.830,4.410,1.7700
-85.613,10.098,100.000,100.000,35.000,8.670,4.790,1.8100
-85.613,10.098,100.000,100.000,40.000,8.530,4.670,1.8300
-85.613,10.098,100.000,100.000,50.000,7.870,4.380,1.8000
-85.613,10.098,100.000,100.000,65.000,8.290,4.660,1.7800
-85.613,10.098,100.000,100.000,90.000,8.260,4.640,1.7800
-85.613,10.098,100.000,100.000,700.000,10.300,5.790,1.7800
-85.614,10.188,100.000,110.000,-10.000,3.000,1.690,1.7800
-85.614,10.188,100.000,110.000,0.000,5.340,2.940,1.8200
-85.614,10.188,100.000,110.000,5.000,6.360,3.640,1.7500
-85.614,10.188,100.000,110.000,9.000,5.580,3.080,1.8100
-85.614,10.188,100.000,110.000,13.000,6.210,3.660,1.6900
-85.614,10.188,100.000,110.000,16.000,6.670,3.730,1.7900
-85.614,10.188,100.000,110.000,20.000,6.060,3.460,1.7500
-85.614,10.188,100.000,110.000,25.000,6.630,3.770,1.7600
-85.614,10.188,100.000,110.000,30.000,7.460,4.260,1.7500
-85.614,10.188,100.000,110.000,35.000,7.670,4.320,1.7700
-85.614,10.188,100.000,110.000,40.000,8.650,4.770,1.8100
-85.614,10.188,100.000,110.000,50.000,8.110,4.490,1.8100
-85.614,10.188,100.000,110.000,65.000,8.220,4.610,1.7800
-85.614,10.188,100.000,110.000,90.000,8.260,4.640,1.7800
-85.614,10.188,100.000,110.000,700.000,10.300,5.790,1.7800
-85.614,10.278,100.000,120.000,-10.000,3.000,1.690,1.7800
-85.614,10.278,100.000,120.000,0.000,5.710,3.280,1.7400
-85.614,10.278,100.000,120.000,5.000,6.370,3.520,1.8100
-85.614,10.278,100.000,120.000,9.000,5.330,3.100,1.7200
-85.614,10.278,100.000,120.000,13.000,6.540,3.610,1.8100
-85.614,10.278,100.000,120.000,16.000,6.460,3.490,1.8500
-85.614,10.278,100.000,120.000,20.000,5.860,3.460,1.6900
-85.614,10.278,100.000,120.000,25.000,6.650,3.860,1.7200
-85.614,10.278,100.000,120.000,30.000,6.420,3.750,1.7100
-85.614,10.278,100.000,120.000,35.000,6.340,3.730,1.7000
-85.614,10.278,100.000,120.000,40.000,8.210,4.670,1.7600
-85.614,10.278,100.000,120.000,50.000,8.330,4.570,1.8200
-85.614,10.278,100.000,120.000,65.000,8.140,4.550,1.7900
-85.614,10.278,100.000,120.000,90.000,8.260,4.640,1.7800
-85.614,10.278,100.000,120.000,700.000,10.300,5.790,1.7800
-85.614,10.368,100.000,130.000,-10.000,3.000,1.690,1.7800
-85.614,10.368,100.000,130.000,0.000,5.450,3.050,1.7800
-85.614,10.368,100.000,130.000,5.000,6.230,3.530,1.7600
-85.614,10.368,100.000,130.000,9.000,5.730,3.260,1.7600
-85.614,10.368,100.000,130.000,13.000,6.180,3.470,1.7800
-85.614,10.368,100.000,130.000,16.000,6.280,3.560,1.7600
-85.614,10.368,100.000,130.000,20.000,6.170,3.600,1.7100
-85.614,10.368,100.000,130.000,25.000,6.490,3.780,1.7200
-85.614,10.368,100.000,130.000,30.000,6.780,3.890,1.7400
-85.614,10.368,100.000,130.000,35.000,7.080,4.000,1.7700
-85.614,10.368,100.000,130.000,40.000,7.930,4.360,1.8200
-85.614,10.368,100.000,130.000,50.000,8.610,4.630,1.8600
-85.614,10.368,100.000,130.000,65.000,8.650,4.800,1.8000
-85.614,10.368,100.000,130.000,90.000,8.260,4.640,1.7800
-85.614,10.368,100.000,130.000,700.000,10.300,5.790,1.7800
-85.614,10.458,100.000,140.000,-10.000,3.000,1.690,1.7800
-85.614,10.458,100.000,140.000,0.000,5.200,2.920,1.7800
-85.614,10.458,100.000,140.000,5.000,6.300,3.530,1.7900
-85.614,10.458,100.000,140.000,9.000,6.090,3.340,1.8200
-85.614,10.458,100.000,140.000,13.000,6.060,3.290,1.8400
-85.614,10.458,100.000,140.000,16.000,6.190,3.400,1.8200
-85.614,10.458,100.000,140.000,20.000,6.410,3.630,1.7700
-85.614,10.458,100.000,140.000,25.000,6.160,3.520,1.7500
-85.614,10.458,100.000,140.000,30.000,7.060,3.920,1.8000
-85.614,10.458,100.000,140.000,35.000,8.220,4.480,1.8400
-85.614,10.458,100.000,140.000,40.000,7.390,3.930,1.8800
-85.614,10.458,100.000,140.000,50.000,8.470,4.640,1.8300
-85.614,10.458,100.000,140.000,65.000,9.180,5.070,1.8100
-85.614,10.458,100.000,140.000,90.000,8.260,4.640,1.7800
-85.614,10.458,100.000,140.000,700.000,10.300,5.790,1.7800
-85.615,10.548,100.000,150.000,-10.000,3.000,1.690,1.7800
-85.615,10.548,100.000,150.000,0.000,5.450,3.040,1.7900
-85.615,10.548,100.000,150.000,5.000,6.170,3.470,1.7700
-85.615,10.548,100.000,150.000,9.000,5.830,3.360,1.7300
-85.615,10.548,100.000,150.000,13.000,6.080,3.540,1.7200
-85.615,10.548,100.000,150.000,16.000,6.240,3.620,1.7200
-85.615,10.548,100.000,150.000,20.000,6.380,3.760,1.6900
-85.615,10.548,100.000,150.000,25.000,6.320,3.620,1.7500
-85.615,10.548,100.000,150.000,30.000,6.950,3.870,1.8000
-85.615,10.548,100.000,150.000,35.000,7.500,4.100,1.8300
-85.615,10.548,100.000,150.000,40.000,7.710,4.160,1.8500
-85.615,10.548,100.000,150.000,50.000,7.760,4.380,1.7700
-85.615,10.548,100.000,150.000,65.000,8.630,4.880,1.7700
-85.615,10.548,100.000,150.000,90.000,8.260,4.640,1.7800
-85.615,10.548,100.000,150.000,700.000,10.300,5.790,1.7800
-85.615,10.638,100.000,160.000,-10.000,3.000,1.690,1.7800
-85.615,10.638,100.000,160.000,0.000,5.630,3.170,1.7800
-85.615,10.638,100.000,160.000,5.000,5.960,3.560,1.6800
-85.615,10.638,100.000,160.000,9.000,5.820,3.510,1.6600
-85.615,10.638,100.000,160.000,13.000,6.210,3.740,1.6600
-85.615,10.638,100.000,160.000,16.000,6.370,3.780,1.6900
-85.615,10.638,100.000,160.000,20.000,6.540,3.770,1.7300
-85.615,10.638,100.000,160.000,25.000,6.550,3.650,1.8000
-85.615,10.638,100.000,160.000,30.000,6.950,3.850,1.8100
-85.615,10.638,100.000,160.000,35.000,7.100,3.940,1.8000
-85.615,10.638,100.000,160.000,40.000,7.660,4.140,1.8500
-85.615,10.638,100.000,160.000,50.000,7.250,4.050,1.7900
-85.615,10.638,100.000,160.000,65.000,8.090,4.600,1.7600
-85.615,10.638,100.000,160.000,90.000,8.260,4.640,1.7800
-85.615,10.638,100.000,160.000,700.000,10.300,5.790,1.7800
-85.615,10.818,100.000,180.000,-10.000,3.000,1.690,1.7800
-85.615,10.818,100.000,180.000,0.000,5.270,3.030,1.7400
-85.615,10.818,100.000,180.000,5.000,6.000,3.380,1.7700
-85.615,10.818,100.000,180.000,9.000,6.040,3.260,1.8500
-85.615,10.818,100.000,180.000,13.000,6.160,3.320,1.8500
-85.615,10.818,100.000,180.000,16.000,6.290,3.400,1.8500
-85.615,10.818,100.000,180.000,20.000,6.550,3.570,1.8400
-85.615,10.818,100.000,180.000,25.000,6.870,3.800,1.8100
-85.615,10.818,100.000,180.000,30.000,7.260,4.020,1.8100
-85.615,10.818,100.000,180.000,35.000,7.440,4.150,1.7900
-85.615,10.818,100.000,180.000,40.000,8.000,4.470,1.7900
-85.615,10.818,100.000,180.000,50.000,8.040,4.520,1.7800
-85.615,10.818,100.000,180.000,65.000,8.250,4.630,1.7800
-85.615,10.818,100.000,180.000,90.000,8.260,4.640,1.7800
-85.615,10.818,100.000,180.000,700.000,10.300,5.790,1.7800
-85.616,10.997,100.000,200.000,-10.000,3.000,1.690,1.7800
-85.616,10.997,100.000,200.000,0.000,5.350,3.010,1.7800
-85.616,10.997,100.000,200.000,5.000,6.120,3.440,1.7800
-85.616,10.997,100.000,200.000,9.000,6.120,3.440,1.7800
-85.616,10.997,100.000,200.000,13.000,6.280,3.530,1.7800
-85.616,10.997,100.000,200.000,16.000,6.460,3.630,1.7800
-85.616,10.997,100.000,200.000,20.000,6.720,3.780,1.7800
-85.616,10.997,100.000,200.000,25.000,7.010,3.940,1.7800
-85.616,10.997,100.000,200.000,30.000,7.390,4.150,1.7800
-85.616,10.997,100.000,200.000,35.000,7.550,4.240,1.7800
-85.616,10.997,100.000,200.000,40.000,8.140,4.570,1.7800
-85.616,10.997,100.000,200.000,50.000,8.140,4.570,1.7800
-85.616,10.997,100.000,200.000,65.000,8.260,4.640,1.7800
-85.616,10.997,100.000,200.000,90.000,8.260,4.640,1.7800
-85.616,10.997,100.000,200.000,700.000,10.300,5.790,1.7800
-85.617,11.177,100.000,220.000,-10.000,3.000,1.690,1.7800
-85.617,11.177,100.000,220.000,0.000,5.350,3.010,1.7800
-85.617,11.177,100.000,220.000,5.000,6.120,3.440,1.7800
-85.617,11.177,100.000,220.000,9.000,6.120,3.440,1.7800
-85.617,11.177,100.000,220.000,13.000,6.280,3.530,1.7800
-85.617,11.177,100.000,220.000,16.000,6.460,3.630,1.7800
-85.617,11.177,100.000,220.000,20.000,6.720,3.780,1.7800
-85.617,11.177,100.000,220.000,25.000,7.010,3.940,1.7800
-85.617,11.177,100.000,220.000,30.000,7.390,4.150,1.7800
-85.617,11.177,100.000,220.000,35.000,7.550,4.240,1.7800
-85.617,11.177,100.000,220.000,40.000,8.140,4.570,1.7800
-85.617,11.177,100.000,220.000,50.000,8.140,4.570,1.7800
-85.617,11.177,100.000,220.000,65.000,8.260,4.640,1.7800
-85.617,11.177,100.000,220.000,90.000,8.260,4.640,1.7800
-85.617,11.177,100.000,220.000,700.000,10.300,5.790,1.7800
-85.620,12.346,100.000,350.000,-10.000,3.000,1.690,1.7800
-85.620,12.346,100.000,350.000,0.000,5.350,3.010,1.7800
-85.620,12.346,100.000,350.000,5.000,6.120,3.440,1.7800
-85.620,12.346,100.000,350.000,9.000,6.120,3.440,1.7800
-85.620,12.346,100.000,350.000,13.000,6.280,3.530,1.7800
-85.620,12.346,100.000,350.000,16.000,6.460,3.630,1.7800
-85.620,12.346,100.000,350.000,20.000,6.720,3.780,1.7800
-85.620,12.346,100.000,350.000,25.000,7.010,3.940,1.7800
-85.620,12.346,100.000,350.000,30.000,7.390,4.150,1.7800
-85.620,12.346,100.000,350.000,35.000,7.550,4.240,1.7800
-85.620,12.346,100.000,350.000,40.000,8.140,4.570,1.7800
-85.620,12.346,100.000,350.000,50.000,8.140,4.570,1.7800
-85.620,12.346,100.000,350.000,65.000,8.260,4.640,1.7800
-85.620,12.346,100.000,350.000,90.000,8.260,4.640,1.7800
-85.620,12.346,100.000,350.000,700.000,10.300,5.790,1.7800
-85.700,8.299,110.000,-100.000,-10.000,3.000,1.690,1.7800
-85.700,8.299,110.000,-100.000,0.000,5.350,3.010,1.7800
-85.700,8.299,110.000,-100.000,5.000,6.120,3.440,1.7800
-85.700,8.299,110.000,-100.000,9.000,6.120,3.440,1.7800
-85.700,8.299,110.000,-100.000,13.000,6.280,3.530,1.7800
-85.700,8.299,110.000,-100.000,16.000,6.460,3.630,1.7800
-85.700,8.299,110.000,-100.000,20.000,6.720,3.780,1.7800
-85.700,8.299,110.000,-100.000,25.000,7.010,3.940,1.7800
-85.700,8.299,110.000,-100.000,30.000,7.390,4.150,1.7800
-85.700,8.299,110.000,-100.000,35.000,7.550,4.240,1.7800
-85.700,8.299,110.000,-100.000,40.000,8.140,4.570,1.7800
-85.700,8.299,110.000,-100.000,50.000,8.140,4.570,1.7800
-85.700,8.299,110.000,-100.000,65.000,8.260,4.640,1.7800
-85.700,8.299,110.000,-100.000,90.000,8.260,4.640,1.7800
-85.700,8.299,110.000,-100.000,700.000,10.300,5.790,1.7800
-85.702,9.199,110.000,0.000,-10.000,3.000,1.690,1.7800
-85.702,9.199,110.000,0.000,0.000,5.350,3.010,1.7800
-85.702,9.199,110.000,0.000,5.000,6.120,3.440,1.7800
-85.702,9.199,110.000,0.000,9.000,6.120,3.440,1.7800
-85.702,9.199,110.000,0.000,13.000,6.280,3.530,1.7800
-85.702,9.199,110.000,0.000,16.000,6.460,3.630,1.7800
-85.702,9.199,110.000,0.000,20.000,6.720,3.780,1.7800
-85.702,9.199,110.000,0.000,25.000,7.010,3.940,1.7800
-85.702,9.199,110.000,0.000,30.000,7.390,4.150,1.7800
-85.702,9.199,110.000,0.000,35.000,7.550,4.240,1.7800
-85.702,9.199,110.000,0.000,40.000,8.140,4.570,1.7800
-85.702,9.199,110.000,0.000,50.000,8.140,4.570,1.7800
-85.702,9.199,110.000,0.000,65.000,8.260,4.640,1.7800
