> -100 contour -Z-100
274.203139734	10.65	-40
274.2	10.6531663746	-40
274.154936793	10.7	-40
274.15	10.7050739914	-40
274.107370245	10.75	-40
274.1	10.7576575845	-40
274.060039881	10.8	-40
274.05	10.8104634345	-40
274.012595209	10.85	-40
274	10.863083902	-40
273.964766014	10.9	-40
273.95	10.9152230173	-40
273.916374937	10.95	-40
273.9	10.9667144984	-40
273.867330423	11	-40
273.85	11.0174989581	-40
273.817604786	11.05	-40
273.8	11.0675829917	-40
273.767206898	11.1	-40
273.75	11.1170019716	-40
273.716159114	11.15	-40
273.7	11.1657978028	-40
273.664487359	11.2	-40
273.65	11.2140146136	-40
273.612226588	11.25	-40
273.6	11.2617069393	-40
273.559437332	11.3	-40
273.55	11.3089520514	-40
273.506220716	11.35	-40
273.5	11.3558555543	-40
273.452716631	11.4	-40
273.45	11.4025431454	-40
273.4	11.4491066316	-40
273.399037173	11.45	-40
273.35	11.4955621626	-40
273.345225902	11.5	-40
> -30 contour -Z-30
276	9.15573063269	-30
275.95	9.1873812288	-30
275.930219445	9.2	-30
275.9	9.21895005107	-30
275.851404917	9.25	-30
275.85	9.25088407993	-30
275.8	9.28262021542	-30
275.773333263	9.3	-30
275.75	9.31503330767	-30
275.7	9.34814476743	-30
275.697233966	9.35	-30
275.65	9.38145202994	-30
275.622907388	9.4	-30
275.6	9.41561722755	-30
275.550786439	9.45	-30
275.55	9.45054860413	-30
275.5	9.48553688973	-30
275.479610932	9.5	-30
275.45	9.52100595236	-30
275.409391961	9.55	-30
275.4	9.55671351254	-30
275.35	9.59206224382	-30
275.338581839	9.6	-30
275.3	9.62681150138	-30
275.266008073	9.65	-30
275.25	9.66092285216	-30
275.2	9.69394189268	-30
275.190429905	9.7	-30
275.15	9.72558148056	-30
275.11008651	9.75	-30
275.1	9.75618502498	-30
275.05	9.7854345113	-30
275.024258202	9.8	-30
275	9.81380673647	-30
274.95	9.84154266715	-30
274.934445865	9.85	-30
274.9	9.8689368099	-30
274.85	9.89662947953	-30
274.843930625	9.9	-30
274.8	9.92478305697	-30
274.7570153	9.95	-30
274.75	9.9541880399	-30
274.7	9.9849550724	-30
274.676759505	10	-30
274.65	10.0176339	-30
274.603621557	10.05	-30
274.6	10.0525664747	-30
274.55	10.0896304101	-30
274.536727683	10.1	-30
274.5	10.1290481135	-30
274.474812633	10.15	-30
274.45	10.1708137542	-30
274.416749507	10.2	-30
274.4	10.2147771746	-30
274.361672005	10.25	-30
274.35	10.2607584208	-30
274.308978653	10.3	-30
274.3	10.3086090356	-30
274.258294556	10.35	-30
274.25	10.3582557589	-30
274.209399283	10.4	-30
274.2	10.4097026378	-30
274.162137902	10.45	-30
274.15	10.462978968	-30
274.116338924	10.5	-30
274.1	10.5180397034	-30
274.071758607	10.55	-30
274.05	10.5746479899	-30
274.028062369	10.6	-30
274	10.6322985291	-30
273.984836526	10.65	-30
273.95	10.6902427264	-30
273.941618608	10.7	-30
273.9	10.747632934	-30
273.897934523	10.75	-30
273.853164524	10.8	-30
273.85	10.8034445316	-30
273.807033795	10.85	-30
273.8	10.857440269	-30
273.759414151	10.9	-30
273.75	10.9096543849	-30
